id;title;out
53577;BCE;0
53612;Standard_deviation;0
53680;Boiling;0
53906;Genie;0
53916;Paleontology;0
53942;Rosario;0
54087;Administrative_division;0
54185;Demonym;0
54315;Fashion;0
54370;Niels_Bohr;0
54446;Fertile_Crescent;0
54449;Levant;0
54491;State_religion;0
54550;Annelid;0
54553;Annelida;0
54681;Prokaryote;0
54780;Coastline;0
54786;Princeton_University;0
54893;Short-beaked_echidna;0
54954;Lymphatic_system;0
54960;Metallic_bond;0
54977;Vassal;0
54993;Gradient;0
54995;Trigonometric_function;0
55030;Neuroscience;0
55036;Guava;0
55047;Polder;0
55091;Biome;0
55132;Central_European_Time;0
55134;Central_European_Summer_Time;0
55142;Fabric;0
55155;Slum;0
55237;Bryozoa;0
55238;Porifera;0
55267;Ministry_(government_department);0
55268;Strong_nuclear_force;0
55351;Sumatra;0
55353;Espionage;0
55402;Cnidaria;0
55428;Leopold_II_of_Belgium;0
55430;Candy;0
55437;Carcassonne;0
55588;Coconut;0
55693;Kevin_Smith;0
55760;Palaeontology;0
55780;Organelle;0
55871;Abbey;0
55918;Radiation;0
55923;Electromagnetic_spectrum;0
56003;Biological_warfare;0
56178;Tide;0
56308;The_Virgin_Mary;0
56416;Fraction_(mathematics);0
56429;Division_(mathematics);0
56760;Histogram;0
56763;Biomass;0
56768;Variance;0
56839;Carbon_monoxide;0
56919;Luxembourgish_language;0
56977;Clockwise;0
57032;Yersinia_pestis;0
57040;Plague;0
57090;UEFA_European_Football_Championship;0
57246;Ecozone;0
57336;Sydney_Opera_House;0
57337;Sydney_Harbour_Bridge;0
57359;Trains;0
57364;Germans;0
57431;Nylon;0
57442;Adobe_Flash;0
57443;Proportion;0
57546;Silk_Road;0
57557;ISO_3166-2:BR;0
57637;Red_dwarf;0
57645;Canon_law;0
57790;Chapel;0
57830;Franks;0
58141;Microcontroller;0
58278;Indigenous_Australians;0
58279;Ian_Thorpe;0
58280;Cathy_Freeman;0
58374;Euclidean_geometry;0
58447;Kumquat;0
58500;Feijoa;0
58599;Harlem_Renaissance;0
58771;Mummy;0
58772;Venus_of_Willendorf;0
58976;Bar_chart;0
58983;Pie_chart;0
59030;Begging_the_question;0
59137;Judicial_review;0
59225;Cubism;0
59249;New_Year;0
59301;Islamic_Republic_of_Iran;0
59302;Theocracy;0
59311;Judiciary;0
59348;Father_Damien;0
59420;Electron_shell;0
59427;Atlantic_slave_trade;0
59555;Bruges;0
59588;Columbian_Exchange;0
59612;Antiparticle;0
59642;Town_privileges;0
59670;Neolithic;0
59924;Apprentice;0
59963;Herpetology;0
60077;Sharia;0
60119;Second_Sino-Japanese_War;0
60214;Tendon;0
60229;Croatian_language;0
60237;Christian_Church;0
60238;Church_(disambiguation);0
60246;Shahada;0
60256;Institution;0
60362;Heuristic;0
60432;Multiculturalism;0
60433;Multicultural;0
60473;Bean;0
60698;IMDb;0
60767;Simplified_Chinese_characters;0
60768;Traditional_Chinese_characters;0
60789;Plate_tectonics;0
60791;Lithosphere;0
60852;César_Franck;0
60875;Earth's_mantle;0
60935;Gambia;0
61006;Civil_law_(legal_system);0
61010;Differential_equation;0
61041;Cornbread;0
61809;Diplomat;0
61827;Spectrometer;0
61932;Lips;0
62015;You_Can't_Do_That_on_Television;0
62075;Armenian_Apostolic_Church;0
62096;Urartu;0
62233;NBC_News;0
62438;Roe;0
62507;Malacostraca;0
62612;Median;0
62613;Mode_(statistics);0
62694;Star_of_David;0
62966;Galicia;0
62967;1215;0
63035;Limburg_(Belgium);0
63044;Charcoal;0
63050;Armenian_people;0
63142;Pinyin;0
63233;Moons_of_Saturn;0
63261;Zanzibar;0
63310;Construction;0
63311;Infrastructure;0
63319;Phylogenetics;0
63408;Form;0
63446;Assyrian;0
63520;Time_in_Australia;0
63537;Probability_theory;0
63545;Mayan_civilization;0
63580;Coat_of_arms_of_Armenia;0
63590;Armenian_Soviet_Socialist_Republic;0
63610;Employment;0
63615;Conquistador;0
63618;Gyumri;0
63628;Armenian_alphabet;0
63913;Justine_Henin;0
63951;Frank_Lloyd_Wright;0
63979;Glaciers;0
64051;Sand_dune;0
64068;Acetylene;0
64087;Wade–Giles;0
64135;Spanish_Empire;0
64169;Redox;0
64219;Pandemic;0
64224;Training;0
64259;Human_biology;0
64291;Republic_of_Artsakh;0
64315;Mesrop_Mashtots;0
64333;Spinal_cord;0
64474;Human_brain;0
64531;Birthstone;0
64543;Israel;0
64650;Ferdowsi;0
64672;Rudaki;0
64699;Infix_notation;0
64705;Fiqh;0
64755;Geometric;0
64792;Azores;0
64843;Indigenous_peoples;0
64846;Unicode;0
64886;Noble;0
64929;Propolis;0
64945;Home_and_Away;0
64995;Rumi;0
65029;Recognize;0
65033;Gazelle;0
65163;Federalism;0
65165;Federation;0
65166;Federal_republic;0
65173;Square_(algebra);0
65191;Tethys_(moon);0
65268;Great_Pyramids_of_Giza;0
65293;Dione_(moon);0
65303;Santa_Fe,_Argentina;0
65304;Geography_of_Argentina;0
65358;Diana,_Princess_of_Wales;0
65765;Hydroxide;0
65766;Cyclone;0
65789;House_of_Habsburg;0
65791;Westminster;0
65841;Hyperion_(moon);0
65842;Iapetus_(moon);0
65908;Digit;0
66103;Peridot;0
66176;Territorial_dispute;0
66201;Reproduction;0
66208;Act_of_Parliament;0
66209;Legislation;0
66340;Episcopalian;0
66389;Distribution;0
66390;Distributed_computing;0
66397;Thymus;0
66398;Frequency_distribution;0
66464;Monocotyledon;0
66498;Decimal;0
66533;Touch_screen;0
66540;Zodiac;0
66707;Software_development;0
66770;Incubation_period;0
66788;Climate_change;0
66827;Flax;0
66875;Order_of_the_British_Empire;0
66927;Chinese_calendar;0
67010;Plant_stem;0
67014;Vascular_plant;0
67019;Vascular_tissue;0
67020;Phloem;0
67147;Voyager_2;0
67156;Errol_Flynn;0
67212;Morphology_(biology);0
67377;Exploration_of_Neptune;0
67404;4_Vesta;0
67444;Surrealism;0
67457;Sodium_chloride;0
67464;Satsuma;0
67559;Ancient;0
67616;Music_stand;0
67684;Massachusetts_Institute_of_Technology;0
67777;Minoan_civilization;0
67783;Epic_poetry;0
67821;Rings_of_Neptune;0
67893;Reputation;0
67894;Appointment;0
67925;Conversation;0
68200;79;0
68246;Whitney_Houston;0
68366;Inert_gas;0
68413;Gwen_Stefani;0
68685;Justinian_I;0
68844;Ä;0
68854;Moons_of_Neptune;0
69120;Inequality;0
69145;Chrysanthemum;0
69179;Commonwealth_realm;0
69217;Royal_Australian_Navy;0
69245;Tangent;0
69273;Zoroastrian;0
69349;Loom;0
69502;Asphyxia;0
69568;Agronomy;0
69704;Garden_of_Eden;0
69794;Fertility;0
69896;Digital;0
69919;Divine;0
69942;Legal_code;0
69944;Cipher;0
70014;Genome;0
70021;Heraldry;0
70047;Rock_art;0
70106;Portable_Document_Format;0
70119;Ashmore_and_Cartier_Islands;0
70120;Australian_Antarctic_Territory;0
70121;British_Antarctic_Territory;0
70122;British_Indian_Ocean_Territory;0
70123;Christmas_Island;0
70124;Cocos_(Keeling)_Islands;0
70125;Heard_Island_and_McDonald_Islands;0
70126;Ross_Dependency;0
70148;Reinforced_concrete;0
70154;Prosecutor;0
70224;Eddy_Merckx;0
70439;Psychometrics;0
70459;Natural_history;0
70537;Rugby_union;0
70630;National_language;0
70866;Triton_(moon);0
70876;Pierre_Curie;0
70967;The_New_York_Times;0
70971;Hayasa-Azzi;0
71075;Growth;0
71120;1956_Summer_Olympics;0
71140;James_Chadwick;0
71244;Halakha;0
71267;Electron_cloud;0
71284;Agriculture;0
71489;Probability_distribution;0
71502;Interpreter_(computing);0
71578;Natural_selection;0
71610;Rats;0
71644;States_and_territories_of_Australia;0
71705;Dell;0
71873;Sister_city;0
71890;Alexander_the_great;0
71895;Genetic_drift;0
72086;Realism;0
72111;Austrian_Empire;0
72164;Bahamas;0
72188;1920_Summer_Olympics;0
72405;Brazilwood;0
72476;2022_Winter_Olympics;0
72489;Etruscans;0
72540;Eastern_Armenia;0
72541;Western_Armenia;0
72611;Hittites;0
72620;Parthians;0
72622;Hydrochloric_acid;0
72829;2016_Summer_Olympics;0
72834;Molecular_biology;0
72867;Microorganisms;0
72930;Quasar;0
72947;Anton_Webern;0
73044;Gene_expression;0
73355;United_Kingdom_of_Great_Britain_and_Ireland;0
74243;Preach;0
74854;Community_of_Madrid;0
74929;Romanesque_architecture;0
75020;Inquisition;0
75022;Lahore;0
75305;Chromatography;0
75319;IPhone;0
75403;De_jure;0
75729;Totalitarianism;0
75794;Arabic_alphabet;0
75821;1_Ceres;0
75895;Endocrine_system;0
75944;Metropolitan_and_non-metropolitan_counties_of_England;0
75956;Planetesimal;0
75985;Ripon;0
76025;Thyroid;0
76039;Taylor_Swift;0
76042;City_status_in_the_United_Kingdom;0
76151;Metamorphic_rock;0
76157;Kirkwood_gap;0
76352;Balkh_Province;0
76382;German-speaking_Community_of_Belgium;0
76527;Scientology;0
76688;House_of_Windsor;0
76738;AP;0
76841;Analog_signal;0
76848;Pneumatics;0
76971;Space_station;0
77051;Damson;0
77103;Trophy;0
77142;Eumetazoa;0
77148;Bilateria;0
77165;Oceanic_crust;0
77166;Continental_crust;0
77214;Deuterostomia;0
77311;Pineal_gland;0
77537;Ariel_(moon);0
77607;Credit_card;0
77640;Pangaea;0
77660;Balkh;0
77687;Egg_(food);0
77729;Brussels-Capital_Region;0
77737;Republicanism;0
78105;Prose;0
78141;Io_(moon);0
78223;Tunicate;0
78362;Kevin_Rudd;0
78395;Buttress;0
78402;Positron;0
78411;Valencian_language;0
78545;Airplane;0
78599;Rock_(geology);0
78623;Larynx;0
78689;Bureaucracy;0
78936;Oberon_(moon);0
79445;Chef;0
79462;Herat;0
79540;Egyptologist;0
79647;Proteus_(moon);0
79658;Nereid_(moon);0
79714;Poultry;0
79901;Popcorn;0
79977;Chile_pepper;0
80341;Product_(business);0
80576;Expressionism;0
80699;Genius;0
80823;Surveying;0
80857;Atomic_orbital;0
80978;Adaptive_optics;0
81216;Accretion_disk;0
81542;Pardon;0
81581;Ganymede_(moon);0
81583;Callisto_(moon);0
81596;Color;0
81931;European_Charter_for_Regional_or_Minority_Languages;0
81965;Pray;0
81966;Umbriel_(moon);0
81968;Titania_(moon);0
82042;Peripheral_equipment;0
82066;Empire_State_Building;0
82076;Computer_memory;0
82105;Tomb;0
82116;Nix_(moon);0
82129;Hydra_(moon);0
82503;Global_Positioning_System;0
82789;Chemistry_(band);0
82842;Combinatorics;0
83073;National_Rugby_League;0
83780;ENIAC;0
83800;Absinthe;0
84211;Book_of_Numbers;0
84439;Ark_of_the_Covenant;0
84801;Chinese_New_Year;0
85326;List_of_sovereign_states;0
85384;Integumentary_system;0
85663;2014;0
85711;Catfish;0
85866;SA;0
86012;Volterra;0
86318;Adele;0
86409;Gnosticism;0
86448;Australian_Open;0
86462;Port_Jackson;0
86541;Albert_Hofmann;0
86597;Computer_display;0
86825;Smog;0
86917;Legume;0
87012;Pompeii;0
87074;Lipid;0
87077;Group_theory;0
87186;Musical_notation;0
87332;Antiderivative;0
87393;Wave–particle_duality;0
87438;Jury;0
87693;Emergency_medical_services_in_the_United_Kingdom;0
87725;Anschluss;0
87844;Subatomic_particles;0
87932;Purchasing_power_parity;0
88003;Sichuan;0
88346;Daoism;0
88517;Han_Chinese;0
89054;Rings_of_Saturn;0
89132;Heath_Ledger;0
89744;Mons;0
89949;Sukarno;0
90024;Industrialisation;0
90420;Equals_sign;0
90462;Computer_architecture;0
90484;Food_processing;0
90573;Pieter_Brueghel_the_Elder;0
90793;Nut_(fruit);0
90799;Phase_(matter);0
90833;Billboard_(magazine);0
90897;User_interface;0
91279;Plateau;0
91778;Fundamentalism;0
91915;Ruins;0
92241;Flag_of_Brazil;0
92282;Benedictine;0
92288;Geographic_coordinate_system;0
92432;Impressionism;0
92921;La_Plata;0
92922;Mendoza;0
92937;Flag_of_Argentina;0
92939;José_de_San_Martín;0
92942;Bahía_Blanca;0
92943;Salta;0
92947;Cerro_Aconcagua;0
93139;Chubut_Province;0
93142;Tucumán;0
93155;Adobe_Dreamweaver;0
93340;Adobe_Inc.;0
93387;Software_license;0
93440;Xi'an;0
93639;Respiratory_system;0
93642;Mass_media;0
93650;Kublai_Khan;0
93661;Horse_racing;0
93667;Kentucky_Derby;0
93810;Nebuchadnezzar_II;0
93899;Mendelian_inheritance;0
94122;Vesuvius;0
94237;Vegetarian;0
94263;Benares;0
94266;Dependent_territory;0
94732;Treaty_of_Verdun;0
95605;Pronunciation;0
95782;Uyghur_people;0
95886;Nanjing;0
96095;Snorri_Sturluson;0
96375;Perspective_(graphical);0
96972;Nebula;0
97006;Avicenna;0
97072;Basilica;0
97085;Parliamentary_system;0
97253;Minor_planet;0
97619;Jyutping;0
98037;Cave_painting;0
98255;Rings_of_Rhea;0
98280;Manchu_people;0
98356;Invent;0
98406;Same-sex_marriage;0
98423;Innovation;0
98543;List_of_rivers_of_Argentina;0
98549;List_of_rivers_of_Austria;0
98808;Home_computer;0
98833;Peripheral;0
98950;Uluru;0
99103;Skyscrapers;0
99419;Printed_circuit_board;0
99470;Near-Earth_asteroid;0
99644;Charleston,_South_Carolina;0
99830;Mosaic;0
100102;Gospel_of_Luke;0
100355;Political_science;0
100419;Acting;0
100446;Representative_democracy;0
100449;Representative;0
100530;Executive_(government);0
100583;Osroene;0
100590;Chemistry_(album);0
101179;Exponential_function;0
101185;Computer_file;0
101278;Cough;0
101287;Creation_myth;0
101291;Hunter-gatherer;0
101295;File_format;0
101477;Keyboard_(computer);0
101481;Book_of_Revelation;0
101527;Constituent_country;0
101535;Post_town;0
101712;Energy_(society);0
101832;Golden_ratio;0
102046;Albi;0
102210;Peyrepertuse;0
102238;Book_of_Leviticus;0
102275;Neanderthal;0
102411;Book_of_Judges;0
102412;Black_people;0
102465;Romani_language;0
102806;Mercy;0
102819;Tatarstan;0
103027;Charles_III;0
103564;Tibetan_people;0
103595;Ocean;0
103872;South_China_Sea;0
103900;Illegal_drug;0
104006;Germanic_paganism;0
104041;Hindustan;0
104290;Control_theory;0
104423;Tibet_Autonomous_Region;0
104508;Ad;0
104528;Ai;0
104536;Am;0
104544;Ap;0
105014;Cryptanalysis;0
105138;Limnology;0
105295;Sepsis;0
105495;I._M._Pei;0
105498;John_von_Neumann;0
105648;Tencent_QQ;0
105678;Chengdu;0
106406;Gel_electrophoresis;0
106680;Righteous;0
106874;Moons_of_Mars;0
106954;Hasselt,_Belgium;0
107026;Subspecies;0
107489;Nutrition;0
107633;Hallstatt;0
107799;Moon;0
107841;Native_Americans_in_the_United_States;0
107881;Scientific_theory;0
107945;Bard;0
107947;Operation;0
108008;Archaeological_site;0
108022;Masonry;0
108479;Rock_melon;0
109009;Asteroid_spectral_types;0
109035;Tibia;0
109126;Justice;0
109219;Telephone_numbers_in_the_United_Kingdom;0
109448;Atmosphere_pressure;0
109451;Molecular_cloud;0
109478;Unitary_state;0
109486;Exploration_of_Mars;0
109664;337;0
109665;Font;0
109667;Lectern;0
109669;Epistle;0
109672;Norman_architecture;0
109674;Salisbury_Cathedral;0
109675;Perpendicular_architecture;0
109708;King's_College_Chapel,_Cambridge;0
109709;Christopher_Wren;0
109710;Coventry_Cathedral;0
109714;Bering_Strait;0
109834;Fan_vaulting;0
109835;Early_English_architecture;0
109836;Saxon_architecture;0
109977;British_people;0
110134;Jackie_Robinson;0
110512;IMac;0
110879;Jan_van_Eyck;0
110917;Fletcher_Christian;0
111003;Tectonic_plate;0
111147;List_of_European_Union_member_states_by_population;0
111163;Athens;0
111431;Meeting;0
111603;Hybrid;0
111609;Charles_Sturt;0
111792;Energy_level;0
111794;Atomic_nucleus;0
112256;Provinces;0
112537;Antalya;0
112641;Credit;0
112912;Cyndi_Lauper;0
113050;Caliphate;0
113068;Forests;0
113069;Kongo_language;0
113385;Balochi_language;0
113486;March_on_Washington_for_Jobs_and_Freedom;0
113553;Telescopes;0
113615;Compound_word;0
113785;Clavicle;0
113976;Creole;0
113983;Durian;0
114078;Pashto;0
114258;Mandible;0
114274;Petal;0
114296;Law_enforcement;0
114331;University_of_Manchester;0
114693;Company;0
115099;Environmentalism;0
115172;Doubt;0
115298;Selective_breeding;0
115358;Macroevolution;0
115393;Gothic_Revival_architecture;0
115820;Women's_Tennis_Association;0
115823;Grand_Slam_(tennis);0
116178;Regression_analysis;0
116564;Beauvais_Cathedral;0
116662;Vertical;0
116664;Crusader;0
116734;Thomas_Mitchell;0
116795;Aksai_Chin;0
117017;Measuring_cup;0
117032;UA;0
117074;WTA_Awards;0
117238;Australian_Bureau_of_Statistics;0
117904;Higher_education;0
118075;Isaac;0
118076;Sarah;0
118176;David;0
118232;Pidgin_(software);0
118265;Genesis;0
118380;The_Australian;0
118400;Books_of_Chronicles;0
118430;The_Story_of_the_Kelly_Gang;0
118591;Arlon;0
118607;Bastogne;0
118615;Begijnendijk;0
118648;Braine-l'Alleud;0
118666;Charleroi;0
118837;Ghent;0
118969;Leuven;0
119077;Carbohydrate;0
119222;Wavre;0
119663;Liège_(province);0
119665;East_Flanders;0
119666;Flemish_Brabant;0
119721;Makemake_(dwarf_planet);0
119747;Moons_of_Pluto;0
120568;Phalanges;0
120687;West_Flanders;0
120779;Tarsals;0
120804;Proprietary_software;0
120832;Mohenjo-daro;0
121061;Railway;0
121144;Adobe_Flash_Player;0
121196;Kabul_River;0
121250;Troy;0
121334;Underwater;0
121379;Limit_of_a_function;0
121384;Arthur_Phillip;0
122077;Trans-Karakoram_Tract;0
122128;Moons_of_Jupiter;0
122134;Moons_of_Uranus;0
122137;Dysnomia_(moon);0
122142;Trans-Neptunian_object;0
122147;Asteroid_moon;0
122167;Sanctuary;0
122243;Synonym_(taxonomy);0
122784;Walloon_Brabant;0
122907;Country_(disambiguation);0
122987;Logroño;0
123170;Erectile_dysfunction;0
123549;Judicial;0
123666;Karakoram;0
123667;Hindu_Kush;0
123752;The_Moon;0
123820;Academic;0
123853;Associativity;0
124097;First_Fleet;0
124661;Geography_of_Afghanistan;0
124701;Cosmonaut;0
124804;East_Africa;0
124966;Solar_system;0
125027;Commander-in-chief;0
125487;Jupiter_(planet);0
125638;Variable_star;0
125745;Makemake;0
125933;Peking_University;0
126023;GUI;0
126140;Chariot;0
126260;Paul_Kelly_(musician);0
126511;Printmaking;0
126603;Solar_wind;0
126800;Venus_(planet);0
126869;Virtual_machine;0
127027;Continental_climate;0
127055;Passionfruit;0
127060;Timothy_McVeigh;0
127063;Conviction;0
127065;Oklahoma_City_bombing;0
127258;Polo;0
127264;Word_processor;0
127265;Word_processing;0
127430;Mars_(planet);0
127777;Didgeridoo;0
127810;Alanis_Morissette:_The_Collection;0
127816;Poales;0
127817;Poaceae;0
127837;Medes;0
128008;Failure_rate;0
128022;Wild_goat;0
128149;Cucumber;0
128229;Van_Diemen's_Land;0
129260;Nation_of_Islam;0
129547;Districts_of_England;0
130237;Gynoecium;0
130239;Carpel;0
130484;Haumea_(dwarf_planet);0
130839;Eratosthenes;0
130911;Racism;0
130969;Vector_graphics_editor;0
131141;Identity_theft;0
131145;Sensor;0
131154;Victory;0
131378;Applied_mathematics;0
131471;Book_of_Tobit;0
131474;Forbidden_City;0
131596;Book_of_Ezekiel;0
131597;Book_of_Daniel;0
131607;Gray's_Anatomy;0
132114;Belgian_Grand_Prix;0
132196;Pollen;0
132535;Paprika;0
132928;Democritus;0
133318;Informal_fallacy;0
133992;Archaeologists;0
134235;American_Museum_of_Natural_History;0
134488;Anarchist;0
134575;Labor_Party_of_Australia;0
135276;Western_Front;0
135537;Mahmud_of_Ghazni;0
135540;Ghaznavid_Empire;0
135545;Durrani_Empire;0
135567;Indian_English;0
135697;Katy_Perry;0
135761;Application_programming_interface;0
135834;2014_FIFA_World_Cup;0
136636;Open-source_software;0
136696;Computer_security;0
136807;Plague_of_Justinian;0
136839;Information_theory;0
136972;Fire_services_in_the_United_Kingdom;0
137042;Particle_accelerator;0
137107;Emblem_of_Afghanistan;0
137234;Hadron;0
137405;Pantanal;0
137602;Bushfire;0
137607;Artificial_selection;0
137908;Mandaeism;0
138520;Vocal_cords;0
138530;Parallel_computing;0
138568;Embedded_system;0
138586;Real-time_computing;0
138649;Scientific_name;0
138713;Egon_Schiele;0
138894;Gladiolus;0
139028;Civil_Police_(Brazil);0
139150;Flavors_of_Entanglement;0
139324;Instruction_(computer_science);0
140053;Flag_of_Australia;0
140077;Formation_and_evolution_of_the_Solar_System;0
140252;Inauguration;0
140317;Digital_signal_processing;0
140358;A_(disambiguation);0
140560;An;0
140582;Period_(punctuation);0
140612;Instruction_set;0
140725;Aleph;0
140810;Abolitionism;0
141005;Lapis_lazuli;0
141216;Scandal;0
141533;Tina_Turner;0
141864;ActionScript;0
141945;Indus_Valley;0
142349;Santiago_de_Compostela;0
142734;Manichaeism;0
142937;Agriculture_in_Pakistan;0
143044;Pat_Benatar;0
143072;Banjo_Paterson;0
143123;Inner_Mongolia;0
143404;Vulcan_(hypothetical_planet);0
143838;Diacritic;0
143860;Standard_Chinese;0
143979;Supercomputer;0
144507;Multan;0
144861;Walloon_Region;0
145151;Jalalabad;0
145380;Modular_arithmetic;0
145422;Mass–energy_equivalence;0
145893;Hemophilia;0
146385;Confederation_of_the_Rhine;0
146394;Adjudication;0
146767;Star_and_crescent;0
146964;Tajik_people;0
146970;Sassanians;0
147425;List_of_United_Kingdom_locations;0
147558;Flag_of_Austria;0
147811;Conspiracy_theory;0
147898;La_Silla_Observatory;0
148157;Lachlan_Macquarie;0
151062;Workstation;0
151697;Organ_system;0
152387;Roman_province;0
152981;Jules_Bordet;0
153035;Structural_engineering;0
154920;Endangered_language;0
155520;Winchester,_Virginia;0
156768;Territory;0
156778;Football_(soccer);0
157460;International_Statistical_Classification_of_Diseases_and_Related_Health_Problems;0
157463;List_of_ICD-10_codes;0
157464;ICD-10;0
158019;Appendix_(anatomy);0
158460;Law_school;0
158476;Legal_education;0
158772;Tool;0
159060;Received_Pronunciation;0
159095;Scythians;0
160365;Ctenophora;0
160366;Nematoda;0
160442;Acanthocephala;0
160574;United_Nations_Development_Programme;0
161484;Graphics_processing_unit;0
161584;Catholic_church;0
161810;Jiangxi;0
161877;Aboriginal;0
164578;Songkran;0
164899;Albigensian_Crusade;0
165005;Mangosteen;0
165337;Albert_II_of_Belgium;0
166149;Thurgood_Marshall;0
166202;Industry;0
166292;Native_(ecology);0
166883;Uruguay_River;0
166978;DNA_sequencing;0
167321;Audio;0
167568;Metropolis;0
167608;Order_theory;0
167653;Victoria,_Australia;0
167827;Asteraceae;0
168110;Newton's_method;0
168150;Partial_differential_equation;0
168396;Higgs_boson;0
168397;Taylor_series;0
168446;Pecan;0
168689;Information_security;0
168842;Jacob;0
168899;Plutocracy;0
168906;Meritocracy;0
168961;Technocracy;0
168991;Delegation;0
169013;Kleptocracy;0
169381;Dark_energy;0
169393;Green_Revolution;0
169510;List_of_ICD-9_codes;0
170040;Minor_planet_designation;0
170601;Lymph_node;0
170646;Suffrage;0
170677;Algorithm;0
171186;Angola_national_football_team;0
171226;Beta_decay;0
171227;Beta_particle;0
171228;Scientific_law;0
171231;Supermassive_black_hole;0
171720;Godwin's_law;0
171924;Emission_spectrum;0
171927;Interstellar_medium;0
172326;Teosinte;0
172765;Kung-fu;0
172928;Argentina_national_football_team;0
172943;Belgium_national_football_team;0
173296;Sweet_potato;0
173579;Verdict;0
173936;Juan_Peron;0
173996;Computer_programmer;0
174681;Canadian_English;0
174888;Deng_Xiaoping;0
174889;Wenatchee,_Washington;0
175190;Town_square;0
176603;Salzburgerland;0
177079;Alpha_particle;0
177174;Ecdysozoa;0
177194;Shoot;0
177404;Metacarpal_bones;0
178022;Safety;0
178089;2020;0
178165;Tripe;0
178248;Petition;0
178280;Isfahan;0
178466;Illustration;0
178746;Terrestrial_planet;0
178819;Falklands_War;0
179053;Bone_marrow;0
179337;Maida_Vale;0
180025;Statistic;0
180203;Tachyon;0
180360;Country_code_top-level_domain;0
180540;Supercontinent;0
181108;Program_specification;0
181110;Debugging;0
181112;Hubble's_law;0
181134;Ahmad_Shah_Durrani;0
181189;Juliana_of_the_Netherlands;0
181324;Frying_pan;0
181432;Classicism;0
181803;Jervis_Bay_Territory;0
182010;Frederick_Douglass;0
182827;Warlord;0
182979;Willem-Alexander_of_the_Netherlands;0
183188;Easter_Rising;0
183307;Cosmic_microwave_background_radiation;0
183620;Turing_complete;0
183800;.be;0
183830;Modernism;0
183833;Victorian_era;0
183849;Pomelo;0
184246;Mobile_home;0
184396;.af;0
184400;.am;0
184402;.ao;0
184405;.ar;0
184407;.at;0
184411;.au;0
184430;Real_analysis;0
184578;Baloch_people;0
184580;Iranian_plateau;0
184759;Deputy;0
184881;Book_of_Enoch;0
185094;Endocrinology;0
185601;Henan;0
186185;Cell_biology;0
186693;Samaritanism;0
186989;Calligraphy;0
186991;Galen;0
187084;Samsung;0
187866;Spearman's_rank_correlation_coefficient;0
188232;Errors_and_residuals_in_statistics;0
189000;2022;0
190009;Malus;0
190463;Pathology;0
190615;Sun_Yat-sen;0
190701;Upper_Austria;0
190948;Euthanasia;0
191072;.br;0
191089;.cn;0
191112;.eu;0
191361;Doctor;0
191530;Staple_food;0
191532;Zhengzhou;0
191535;Hunan;0
191537;Guangxi;0
191602;Shahnameh;0
191755;Paktia_Province;0
191813;Foraging;0
191821;Adaptation;0
192065;Cultivar;0
192167;Algorithmic_information_theory;0
192290;Toshiba;0
192788;Xinjiang;0
192880;Luxembourg_(Belgium);0
193032;Plains;0
193579;Confederation;0
193787;Walnut;0
193867;Calculator;0
193910;Hangzhou;0
193932;Sojourner_Truth;0
194118;Plumber;0
194797;Mathematical_physics;0
195252;Sovereign_state;0
195508;Emmett_Till;0
195765;Human_Development_Index;0
196950;Parliament_of_Australia;0
197340;Gobi_Desert;0
197662;Star_cluster;0
198057;List_of_United_Kingdom_Parliament_constituencies;0
198155;Lichen;0
198226;Mass_number;0
198636;Federation_of_Australia;0
198693;Fujian;0
198713;Beggar;0
199354;Cultural_Revolution;0
199375;Great_Leap_Forward;0
199452;Ordnance_Survey_National_Grid;0
199690;Barrister;0
199691;Solicitor;0
199762;Nikolai_Vavilov;0
199793;John_Ray;0
200523;Joseph_Dalton_Hooker;0
200712;False_analogy;0
200748;Gustav_Klimt;0
201138;Granny_Smith;0
202005;Blackbody_radiation;0
202378;Evolving;0
202619;Georges-Louis_Leclerc,_Comte_de_Buffon;0
202691;Vasa_(ship);0
202920;Process;0
203090;Computing_platform;0
204712;Arabic_Language;0
204763;Human_skin;0
205113;Find_a_Grave;0
205208;Jim_Crow_laws;0
205232;Flag_of_Angola;0
205603;Zhoukoudian;0
205616;Coat_of_arms_of_Australia;0
205979;Vikings;0
206097;Piracy;0
206278;Thomas_Keneally;0
207591;Civil_law;0
207631;Sandal;0
208082;Wavelet;0
208154;Fergie_(singer);0
208216;Quantum_computer;0
208393;Descriptive_statistics;0
208496;Humanitarian;0
208578;Styphnolobium;0
209392;Electromagnets;0
209597;President_of_Brazil;0
209694;First_millennium;0
209786;Jean-Marie_Pfaff;0
209903;Motion_(physics);0
209913;The_Independent;0
210077;Rotifera;0
211132;Ecological_niche;0
213370;Shanxi;0
213374;Heredity;0
213377;Taiyuan;0
213435;Eduard_Strasburger;0
214641;Islam_in_Austria;0
214735;Epigenetics;0
214943;Automobile;0
214955;East_Indies;0
215690;Standard_error;0
215712;Percentile;0
215781;Antoine_Lavoisier;0
215915;G._Ledyard_Stebbins;0
215974;J.J._Thomson;0
216110;Frederick_Soddy;0
216252;Beringia;0
216276;Alpha_decay;0
216416;Plessy_v._Ferguson;0
216485;Southern_California;0
216717;Agra;0
217301;Attorney_at_law;0
217908;Selena_Gomez;0
218026;Regions_of_Brazil;0
218549;K/T_extinction_event;0
218633;Ediacaran;0
